timestamp,branch,commit_sha,benchmark_name,mean_ns,stddev_ns,median_ns,lower_ns,upper_ns,comments
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,sum_recursive 100 plain rust,0.8038946775628982,0.006625534829952705,0.8010593004874551,0.802668753976874,0.8052506892030107,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,sum_recursive 100 wasm transpiled to rust,0.8040464023459579,0.020681825938566326,0.8002161555998225,0.8013082853069126,0.8086982051726103,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,collatz 27 plain rust,76.15488099664772,13.64798487321396,73.79743647721313,74.33236103185894,79.30093349083351,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,collatz 27 wasm transpiled to rust,100.45856104391504,2.071752867486331,100.4507587251299,100.05382975109879,100.86254427752432,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,collatz 871 plain rust,139.195223097362,2.6259802004726556,138.1754842993781,138.7213395751206,139.7456271189636,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,collatz 871 wasm transpiled to rust,151.4942845131668,2.743203291314176,151.1993655304051,150.9960720703348,152.05829437622245,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,fib 20 plain rust,7.4011684657349255,0.12854283854880602,7.370593599794418,7.377273816563858,7.427205303658688,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,fib 20 wasm transpiled to rust,27.15115183345249,0.8933725103616389,26.841071253233675,26.994746914178773,27.34139609089658,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,fib 5 plain rust,2.884933744506248,0.13311632828097822,2.859423145123796,2.8600469780680444,2.911802619036139,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,fib 5 wasm transpiled to rust,7.550436814249695,0.12120925378275156,7.525791914293343,7.527483351297304,7.574838442318228,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,"gcd(46368,28657) plain rust",27.245181261976512,0.8562532645658505,26.94299874976344,27.09484179985255,27.427279797235887,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,"gcd(46368,28657) wasm transpiled to rust",93.97857518505529,3.118644219035322,92.46086042874498,93.40221427671811,94.60923712497274,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,isqrt 1000000 plain rust,27.479838757170295,0.4910839887980637,27.2907258006217,27.39123795143045,27.581383786669704,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,isqrt 1000000 wasm transpiled to rust,29.37100310159224,0.41180345727905654,29.3082253938099,29.29116707328709,29.45184803049115,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,memsort 100 plain rust,2936.1156462629174,65.09764496177583,2917.6443859173623,2923.8298083550126,2949.158270943901,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,memsort 100 wasm transpiled to rust,41475.30657281977,415.97614787701013,41355.760964912275,41403.7584987201,41565.47757435089,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,popcount 0xDEADBEEF plain rust,1.6944857677309773,0.1022614534291038,1.6714785674240047,1.6788441264304348,1.7176225819605695,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,popcount 0xDEADBEEF wasm transpiled to rust,1.7829315200276978,0.01445728017473969,1.77683618342187,1.780234443532128,1.7858611995314713,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,sum_recursive 100 plain rust,0.8038946775628982,0.006625534829952705,0.8010593004874551,0.802668753976874,0.8052506892030107,
2026-03-26T08:26:35Z,pr-e/value-optimizations,0cee192b97a5ac7f14dac934c639cbf56b8c709d,sum_recursive 100 wasm transpiled to rust,0.8031421018233189,0.007535227420765697,0.8004230773319794,0.8017798387764924,0.8046989898035284,
